"AA_Benchmark","AA_Throughput","Database","Isolation","Latency_25th","Latency_75th","Latency_90th","Latency_95th","Latency_99th","Latency_avg","Latency_max","Latency_median","Latency_min","PG_Cache_Hits","PG_Index_Hits","PG_disk_blocks_cache_hit","PG_disk_blocks_read","PG_index_scans","PG_rows_deleted","PG_rows_fetched","PG_rows_inserted","PG_rows_returned","PG_rows_updated","PG_sequential_scans","PG_transactions_committed","PG_transactions_rolled_back","Scalefactor","Terminals","Timestamp","allow_system_table_mods","application_name","archive_command","archive_mode","archive_timeout","array_nulls","authentication_timeout","autovacuum","autovacuum_analyze_scale_factor","autovacuum_analyze_threshold","autovacuum_freeze_max_age","autovacuum_max_workers","autovacuum_multixact_freeze_max_age","autovacuum_naptime","autovacuum_vacuum_cost_delay","autovacuum_vacuum_cost_limit","autovacuum_vacuum_scale_factor","autovacuum_vacuum_threshold","autovacuum_work_mem","backslash_quote","bgwriter_delay","bgwriter_lru_maxpages","bgwriter_lru_multiplier","block_size","bonjour","bonjour_name","bytea_output","check_function_bodies","checkpoint_completion_target","checkpoint_segments","checkpoint_timeout","checkpoint_warning","client_encoding","client_min_messages","cluster_name","commit_delay","commit_siblings","config_file","constraint_exclusion","cpu_index_tuple_cost","cpu_operator_cost","cpu_tuple_cost","cursor_tuple_fraction","data_checksums","data_directory","datestyle","db_user_namespace","deadlock_timeout","debug_assertions","debug_pretty_print","debug_print_parse","debug_print_plan","debug_print_rewritten","default_statistics_target","default_tablespace","default_text_search_config","default_transaction_deferrable","default_transaction_isolation","default_transaction_read_only","default_with_oids","dynamic_library_path","dynamic_shared_memory_type","effective_cache_size","effective_io_concurrency","enable_bitmapscan","enable_hashagg","enable_hashjoin","enable_indexonlyscan","enable_indexscan","enable_material","enable_mergejoin","enable_nestloop","enable_seqscan","enable_sort","enable_tidscan","escape_string_warning","event_source","exit_on_error","external_pid_file","extra_float_digits","from_collapse_limit","fsync","full_page_writes","geqo","geqo_effort","geqo_generations","geqo_pool_size","geqo_seed","geqo_selection_bias","geqo_threshold","gin_fuzzy_search_limit","gin_pending_list_limit","hba_file","hot_standby","hot_standby_feedback","huge_pages","ident_file","ignore_checksum_failure","ignore_system_indexes","integer_datetimes","intervalstyle","join_collapse_limit","krb_caseins_users","krb_server_keyfile","lc_collate","lc_ctype","lc_messages","lc_monetary","lc_numeric","lc_time","listen_addresses","lo_compat_privileges","local_preload_libraries","lock_timeout","log_autovacuum_min_duration","log_checkpoints","log_connections","log_destination","log_directory","log_disconnections","log_duration","log_error_verbosity","log_executor_stats","log_file_mode","log_filename","log_hostname","log_line_prefix","log_lock_waits","log_min_duration_statement","log_min_error_statement","log_min_messages","log_parser_stats","log_planner_stats","log_replication_commands","log_rotation_age","log_rotation_size","log_statement","log_statement_stats","log_temp_files","log_timezone","log_truncate_on_rotation","logging_collector","maintenance_work_mem","max_connections","max_files_per_process","max_function_args","max_identifier_length","max_index_keys","max_locks_per_transaction","max_pred_locks_per_transaction","max_prepared_transactions","max_replication_slots","max_stack_depth","max_standby_archive_delay","max_standby_streaming_delay","max_wal_senders","max_worker_processes","password_encryption","port","post_auth_delay","pre_auth_delay","quote_all_identifiers","random_page_cost","restart_after_crash","row_security","search_path","segment_size","seq_page_cost","server_encoding","server_version","server_version_num","session_preload_libraries","session_replication_role","shared_buffers","shared_preload_libraries","sql_inheritance","ssl","ssl_ca_file","ssl_cert_file","ssl_ciphers","ssl_crl_file","ssl_ecdh_curve","ssl_key_file","ssl_prefer_server_ciphers","ssl_renegotiation_limit","standard_conforming_strings","statement_timeout","stats_temp_directory","superuser_reserved_connections","synchronize_seqscans","synchronous_commit","synchronous_standby_names","syslog_facility","syslog_ident","tcp_keepalives_count","tcp_keepalives_idle","tcp_keepalives_interval","temp_buffers","temp_file_limit","temp_tablespaces","timezone","timezone_abbreviations","trace_notify","trace_recovery_messages","trace_sort","track_activities","track_activity_query_size","track_counts","track_functions","track_io_timing","transaction_deferrable","transaction_isolation","transaction_read_only","transform_null_equals","unix_socket_directories","unix_socket_group","unix_socket_permissions","update_process_title","vacuum_cost_delay","vacuum_cost_limit","vacuum_cost_page_dirty","vacuum_cost_page_hit","vacuum_cost_page_miss","vacuum_defer_cleanup_age","vacuum_freeze_min_age","vacuum_freeze_table_age","vacuum_multixact_freeze_min_age","vacuum_multixact_freeze_table_age","wal_block_size","wal_buffers","wal_keep_segments","wal_level","wal_log_hints","wal_receiver_status_interval","wal_receiver_timeout","wal_segment_size","wal_sender_timeout","wal_sync_method","wal_writer_delay","work_mem","xmlbinary","xmloption","zero_damaged_pages"
"ycsb_read_only","8766.563488076492","postgres","TRANSACTION_READ_COMMITTED","0.648458","0.925621","0.978413","0.996354","1.003651","0.7123836751318446","1.571231","0.810147","1.18E-4","1.71025204362597e-06","1.8984386406650364e-06","4.0223899600545785","0.15642756424143606","1.9003530856033052e-06","9.121694810895864e-05","0.007723034939891832","0.9998631745778366","0.015670311543884853","1.9003530856033052e-06","1.9003530856033052e-06","0.9999961992938288","3.8007061712066103e-06","0.05","50","1417506311","off","","(disabled)","off","0","on","1min","on","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","1s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","100000","5","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data","iso, mdy","off","1s","off","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","on","on","on","5","0","0","0","2","12","0","4mb","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","128mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","on","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","4mb","0","logical","off","10s","1min","16mb","1min","fdatasync","10s","4mb","base64","content","off"
"auctionmark","2612.8750962593645","postgres","TRANSACTION_SERIALIZABLE","0.134156","1.000312","1.001496","1.003714","1.030712","0.6084877819358955","1.222583","0.78087","1.5E-4","0.0","0.0","404.3125","33.875","0.0","0.0","218.875","0.0","839.625","0.0","0.0","0.9375","0.0625","0.01","10","1417506384","off","","(disabled)","off","0","on","1min","on","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","10s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","100000","5","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data","iso, mdy","off","1s","off","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","off","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","32mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","on","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","1mb","0","hot_standby","off","10s","1min","16mb","1min","fdatasync","10s","4mb","base64","content","off"
"tatp","151.66594973413896","postgres","TRANSACTION_SERIALIZABLE","1.000134","1.115867","1.117149","1.129709","1.376272","1.056826135934066","1.999157","1.015948","0.020654","6.063229979894276e-05","6.068052409243984e-05","13.749650859189993","0.04025745339729188","2.3961989191814923","0.06053798044811464","2.8403060295099887","0.7803752504705811","3.4079786265104137","0.34859432873884266","0.00036432084522436094","0.5585038557289453","0.4414961442710547","0.01","10","1417506449","off","","(disabled)","off","0","on","1min","off","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","10s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","100000","5","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data","iso, mdy","off","1s","off","on","off","off","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","on","on","on","5","0","0","0","2","12","0","4mb","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","off","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","512mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","on","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","off","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","4mb","0","hot_standby","off","10s","1min","16mb","1min","fdatasync","10s","4mb","base64","content","off"
"seats","0.39999519353108937","postgres","TRANSACTION_SERIALIZABLE","0.009136","0.173786","0.225222","0.228562","0.248905","0.10253495833333333","0.248905","0.132661","0.005853","5.926207025056991e-07","5.927819986222687e-07","4.5545442689035776","0.0011032397664285502","1.0000604677357203","5.928209384355455e-07","143.66651925185997","1.185641876871091e-06","143.6772481252038","1.4820523460888639e-05","2.371283753742182e-05","4.624003319797255e-05","0.999953759966802","1","10","1417506511","off","","(disabled)","off","0","on","1min","on","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","100ms","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","1000","5","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data","iso, mdy","off","1s","off","on","off","off","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","512mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","on","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","4mb","0","hot_standby","off","10s","1min","16mb","1min","fdatasync","100ms","4mb","base64","content","off"
"auctionmark","404.7605745815286","postgres","TRANSACTION_SERIALIZABLE","0.798793","1.000839","1.001825","1.002718","1.006593","0.8602293380548464","1.097812","1.000119","0.007172","0.0","0.0","612.25","62.5","0.0","0.0","348.75","0.0","1142.0","0.0","0.0","0.75","0.25","0.01","10","1417506581","off","","(disabled)","off","0","on","1min","off","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","1s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","10000","5","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data","iso, mdy","off","1s","off","on","off","off","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","4mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","off","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","128mb","0","hot_standby","off","10s","1min","16mb","1min","fdatasync","10s","4mb","base64","content","off"
"auctionmark","175.23137080915228","postgres","TRANSACTION_SERIALIZABLE","0.971747","1.001396","1.003869","1.008387","1.036719","0.8820598848202398","1.55592","1.000355","0.00861","0.0","0.0","427.75","50.0","0.0","0.0","245.5","0.0","1014.0","0.0","0.0","0.75","0.25","0.01","10","1417506650","off","","(disabled)","off","0","on","1min","on","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","100ms","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","100000","5","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data","iso, mdy","off","1s","off","on","off","off","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","off","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","4mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","on","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","128mb","0","minimal","off","10s","1min","16mb","1min","fdatasync","10s","4mb","base64","content","off"
"seats","4.916588595173046","postgres","TRANSACTION_SERIALIZABLE","0.71591","1.026871","1.053646","1.075579","1.253752","0.8773303491525424","1.931129","1.002939","0.005556","9.513785970114958e-07","9.518101051069762e-07","4.580853749792932","0.0022715631896326844","1.0014509062451804","2.856114655866745e-05","143.62432667096988","5.9026369554579396e-05","143.66835939061937","0.00043032127481725625","0.00016089445894715997","0.0003246450325501867","0.9996753549674499","1","10","1417506713","off","","(disabled)","off","0","on","1min","off","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","10s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","1000","5","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data","iso, mdy","off","1s","off","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","on","on","on","5","0","0","0","2","12","0","4mb","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","512mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","off","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","4mb","0","logical","off","10s","1min","16mb","1min","fdatasync","1s","4mb","base64","content","off"
"tatp","2046.120010905652","postgres","TRANSACTION_SERIALIZABLE","4.59E-4","0.105368","0.53138","0.999651","1.002934","0.12942524689457435","2.442996","0.001227","1.02E-4","6.953435803541436e-07","6.960394515633852e-07","13.261319074076523","0.008301037211954217","2.3363319356718346","0.010383258136220827","2.5744778610000925","0.8917426121534592","4.053354561637151","0.07922603479279082","4.176972766833722e-06","0.08554092145411561","0.9144590785458844","0.01","10","1417506780","off","","(disabled)","off","0","on","1min","on","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","1s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","1000","5","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data","iso, mdy","off","1s","off","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","off","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","128mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","on","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","off","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","128mb","0","logical","off","10s","1min","16mb","1min","fdatasync","1s","4mb","base64","content","off"
"epinions","9999.966138563506","postgres","TRANSACTION_SERIALIZABLE","3.61E-4","8.11E-4","0.001116","0.001449","0.005018","0.0011989830851409573","0.101399","5.77E-4","9.4E-5","1.6663243118908578e-06","1.6662664019912837e-06","13.580475839751516","0.0012414225202376865","0.6002886099067184","0.0003132717232277652","0.9318733982316811","0.009844730536327855","1867.019574483685","0.1426036212878134","1.0090482205166318","0.9999533425093065","4.665749069349695e-05","0.5","10","1417506845","off","","(disabled)","off","0","on","1min","on","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","1s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","1000","5","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data","iso, mdy","off","1s","off","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","on","on","on","5","0","0","0","2","12","0","4mb","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","32mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","off","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","128mb","0","archive","off","10s","1min","16mb","1min","fdatasync","10s","4mb","base64","content","off"
"auctionmark","182.46385693006232","postgres","TRANSACTION_SERIALIZABLE","0.999576","1.001356","1.003293","1.006383","1.031454","0.9394696339970772","1.240369","1.000385","0.004979","0.0","0.0","413.375","39.0","0.0","0.0","228.25","0.0","898.25","0.0","0.0","0.875","0.125","0.01","10","1417506918","off","","(disabled)","off","0","on","1min","on","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","100ms","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","1000","5","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data","iso, mdy","off","1s","off","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","128mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","on","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","off","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","4mb","0","logical","off","10s","1min","16mb","1min","fdatasync","1s","4mb","base64","content","off"
"seats","1.516643291856924","postgres","TRANSACTION_SERIALIZABLE","0.112672","0.771827","0.995092","1.008288","1.029669","0.4719746813186813","1.029669","0.520682","0.004974","7.564182812876513e-07","7.567281037887817e-07","4.563969363969364","0.0016559198377380196","1.000300457118639","3.7840946931856023e-06","143.65315669179304","1.2865921956831047e-05","143.67018209063664","6.357279084551812e-05","4.995004995004995e-05","0.00010671147034783398","0.9998932885296522","1","10","1417506980","off","","(disabled)","off","0","on","1min","off","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","100ms","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","10000","5","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data","iso, mdy","off","1s","off","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/usr0/home/rraghuna/github/other/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","512mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","on","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","on","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","32mb","0","hot_standby","off","10s","1min","16mb","1min","fdatasync","100ms","4mb","base64","content","off"
